meeting_date,meeting_id,pdf_file,item_number,item_title,motion_summary,outcome,vote_count_for,vote_count_against,mover,seconder,SANCHEZ,KEIM,JOYCE,ROBINSON,WEISS,FIGUEROA,RODRIGUEZ,notes
2023-08-23,1255612,2023-08-23_id-1255612.pdf,25,"City Council: Acceptance of $57,556 in grant funds from the California State Library, awarded to",Approve Consent Calendar,APPROVED,5,0,WEISS,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-31
2023-08-23,1255612,2023-08-23_id-1255612.pdf,26,City Council: Adoption of a resolution to participate as a co-applicant with the Mission Resource,Approve Consent Calendar,APPROVED,5,0,WEISS,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-31
2023-08-23,1255612,2023-08-23_id-1255612.pdf,27,City Council: Adoption of a resolution to omit Calle Osuna between Mira Pacific Drive and North,Approve Consent Calendar,APPROVED,5,0,WEISS,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-31
2023-08-23,1255612,2023-08-23_id-1255612.pdf,28,City Council: End the emergency work declaration on the wooden stairs at Tyson Street Park; deem,Approve Consent Calendar,APPROVED,5,0,WEISS,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-31
2023-08-23,1255612,2023-08-23_id-1255612.pdf,29,City Council: Rejection of the bid for the Rectangular Rapid Flashing Beacon Project; and,Approve Consent Calendar,APPROVED,5,0,WEISS,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-31
2023-08-23,1255612,2023-08-23_id-1255612.pdf,30,City Council: Approval and adoption of the revised City of Oceanside Salary Schedule and Executive,Approve Consent Calendar,APPROVED,5,0,WEISS,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-31
2023-08-23,1255612,2023-08-23_id-1255612.pdf,31,City Council: Approval of the FY 2023-25 Arts Commission Workplan,Approve Consent Calendar,APPROVED,5,0,WEISS,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-31
2023-08-23,1255612,2023-08-23_id-1255612.pdf,32,City Council: Adoption of a resolution to certify and approve the hiring of Nita Powell as an hourly,Keim,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-08-23,1255612,2023-08-23_id-1255612.pdf,33,City Council: Receipt of conceptual alternatives and concur with the following staff-recommended,Sanchez,APPROVED,5,0,SANCHEZ,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-08-23,1255612,2023-08-23_id-1255612.pdf,34,City Council: Introduction of an ordinance approving updates to the City's Military Equipment Use,Weiss,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-08-23,1255612,2023-08-23_id-1255612.pdf,35,CDC: Adoption of a resolution approving a Regular Coastal Permit (RRP22-00003) to allow the,Sanchez,APPROVED,5,0,SANCHEZ,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-08-23,1255612,2023-08-23_id-1255612.pdf,36,City Council: Introduction of an ordinance amending Chapter 13 of the Oceanside City Code to,Robinson,APPROVED,5,0,ROBINSON,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-09-13,1255712,2023-09-13_id-1255712.pdf,4,City Council/Harbor/CDC/OPFA: Approval to waive reading of the text of all ordinances and,Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-15
2023-09-13,1255712,2023-09-13_id-1255712.pdf,5,City Council/Harbor/CDC/OPFA: Acceptance of City Clerk's Action Minutes of the Small Craft Harbor,Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-15
2023-09-13,1255712,2023-09-13_id-1255712.pdf,6,"City Council: Approval of a purchase order to Superion, LLC, in the amount of $63,820, for ongoing",Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-15
2023-09-13,1255712,2023-09-13_id-1255712.pdf,7,"City Council: Approval of a purchase order to Hawthorne CAT, in an amount of $467,245, for three",Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-15
2023-09-13,1255712,2023-09-13_id-1255712.pdf,8,"City Council: Approval of a purchase order to Miramar Bobcat, in the amount of $23,147, for an",Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-15
2023-09-13,1255712,2023-09-13_id-1255712.pdf,9,"City Council: Approval of a purchase order to Ken Grody Ford, in the amount of $134,016, for the",Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-15
2023-09-13,1255712,2023-09-13_id-1255712.pdf,10,City Council: Approval of Amendment 2 to the Professional Services Agreement with States,Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-15
2023-09-13,1255712,2023-09-13_id-1255712.pdf,11,"City Council: Approval of a Public Works Agreement and purchase order to DBX Inc., in the amount",Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-15
2023-09-13,1255712,2023-09-13_id-1255712.pdf,12,City Council: Adoption of a resolution to omit Calle Osuna between Mira Pacific Drive and North,Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-15
2023-09-13,1255712,2023-09-13_id-1255712.pdf,13,City Council: Approval of the modification of an existing authorized full-time benefited Office,Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-15
2023-09-13,1255712,2023-09-13_id-1255712.pdf,14,City Council: Approval of the modification of the existing authorized Accounting Clerk position to,Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-15
2023-09-13,1255712,2023-09-13_id-1255712.pdf,15,"City Council: Reclassification of a vacant Electrician position to a new classification, Senior Traffic",Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-15
2023-09-13,1255712,2023-09-13_id-1255712.pdf,16,City Council: Approval of the revised FY 2023-24 (Year 5) Measure X Spending Plan,Keim,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-09-13,1255712,2023-09-13_id-1255712.pdf,17,City Council: Adoption of a resolution authorizing the City to enter into an agreement with the San,Weiss,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-09-13,1255712,2023-09-13_id-1255712.pdf,19,City Council: Adoption of a resolution approving General Plan Amendment (GPA21-00002) to re-,Sanchez,APPROVED,5,0,SANCHEZ,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-09-13,1255712,2023-09-13_id-1255712.pdf,20,CDC: Adoption of a resolution approving a Regular Coastal Permit (RRP22-00002) to allow the,Weiss,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-09-13,1255712,2023-09-13_id-1255712.pdf,21,CDC: Adoption of a resolution approving Development Plan (RD22-00006) and Density Bonus,Robinson,APPROVED,4,1,ROBINSON,WEISS,No,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-09-13,1255712,2023-09-13_id-1255712.pdf,24,Request by Councilmember Joyce and Councilmember Robinson to direct staff to draft an ordinance,Joyce,APPROVED,5,0,JOYCE,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-09-13,1255712,2023-09-13_id-1255712.pdf,25,City Council: Adoption of an ordinance approving updates to the City's Military Equipment Use,Weiss,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-09-13,1255712,2023-09-13_id-1255712.pdf,26,City Council: Adoption of an ordinance amending Chapter 13 of the Oceanside City Code to support,Joyce,APPROVED,5,0,JOYCE,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-09-27,1255614,2023-09-27_id-1255614.pdf,5,City Council/Harbor/CDC/OPFA: Approval to waive reading of the text of all ordinances and,Approve Consent Calendar,APPROVED,5,0,KEIM,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 5-10, 12-17"
2023-09-27,1255614,2023-09-27_id-1255614.pdf,6,City Council/Harbor/CDC/OPFA: Acceptance of City Clerk's Action Minutes of the Small Craft Harbor,Approve Consent Calendar,APPROVED,5,0,KEIM,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 5-10, 12-17"
2023-09-27,1255614,2023-09-27_id-1255614.pdf,7,"City Council: Approval of a purchase order to Stryker Medical, in the amount of $121,022, for the",Approve Consent Calendar,APPROVED,5,0,KEIM,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 5-10, 12-17"
2023-09-27,1255614,2023-09-27_id-1255614.pdf,8,City Council: Approval of Amendment 2 to the Professional Services Agreement with Invoice Cloud,Approve Consent Calendar,APPROVED,5,0,KEIM,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 5-10, 12-17"
2023-09-27,1255614,2023-09-27_id-1255614.pdf,9,"City Council: Approval of Amendment 2 to the Professional Services Agreement with GovOS, Inc.,",Approve Consent Calendar,APPROVED,5,0,KEIM,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 5-10, 12-17"
2023-09-27,1255614,2023-09-27_id-1255614.pdf,10,City Council: Approval of Amendment 3 to the Professional Services Agreement with Wittman,Approve Consent Calendar,APPROVED,5,0,KEIM,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 5-10, 12-17"
2023-09-27,1255614,2023-09-27_id-1255614.pdf,11,City Council: Approval of Amendment 4 to the Professional Services Agreement with Dokken,Keim,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-09-27,1255614,2023-09-27_id-1255614.pdf,12,"City Council: Approval of Amendment 6 to the Public Works Agreement with Brax Company, Inc.,",Approve Consent Calendar,APPROVED,5,0,KEIM,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 5-10, 12-17"
2023-09-27,1255614,2023-09-27_id-1255614.pdf,13,City Council: Approval of a three-year Professional Services Agreement with Enterprise,Approve Consent Calendar,APPROVED,5,0,KEIM,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 5-10, 12-17"
2023-09-27,1255614,2023-09-27_id-1255614.pdf,14,"City Council: Appropriation of $193,436 from the Parks Fees Fund for project related costs,",Approve Consent Calendar,APPROVED,5,0,KEIM,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 5-10, 12-17"
2023-09-27,1255614,2023-09-27_id-1255614.pdf,15,"City Council: Adoption of a resolution accepting $47,202 in grant funds from the State of California",Approve Consent Calendar,APPROVED,5,0,KEIM,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 5-10, 12-17"
2023-09-27,1255614,2023-09-27_id-1255614.pdf,16,City Council: Adoption of a resolution approving the extension the agreement with the County of,Approve Consent Calendar,APPROVED,5,0,KEIM,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 5-10, 12-17"
2023-09-27,1255614,2023-09-27_id-1255614.pdf,17,"City Council: Acceptance of $162,399 in grant funds from California State Library, awarded to the",Approve Consent Calendar,APPROVED,5,0,KEIM,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 5-10, 12-17"
2023-09-27,1255614,2023-09-27_id-1255614.pdf,19,City Council: Approval of Amendment 1 to the Professional Services Agreement with MainStreet,Robinson,APPROVED,5,0,ROBINSON,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-09-27,1255614,2023-09-27_id-1255614.pdf,20,"City Council: Introduction of an Ordinance amending Oceanside City Code Chapter 2, Sections",Sanchez,APPROVED,5,0,SANCHEZ,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-09-27,1255614,2023-09-27_id-1255614.pdf,24,City Council: Adoption of an ordinance amending Chapter 35 of Oceanside City Code to exempt,Sanchez,APPROVED,5,0,SANCHEZ,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-10-04,1255615,2023-10-04_id-1255615.pdf,4,City Council/Harbor/CDC/OPFA: Approval to waive reading of the text of all ordinances and,Approve Consent Calendar,APPROVED,4,0,ROBINSON,WEISS,Absent,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-13, 15-17"
2023-10-04,1255615,2023-10-04_id-1255615.pdf,5,"City Council: Approval of a purchase order to Cart Mart, Inc., in the amount of $61,176, for the",Approve Consent Calendar,APPROVED,4,0,ROBINSON,WEISS,Absent,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-13, 15-17"
2023-10-04,1255615,2023-10-04_id-1255615.pdf,6,City Council: Approval of the construction changes listed in Contract Change Order (CCO) No. 1 to,Approve Consent Calendar,APPROVED,4,0,ROBINSON,WEISS,Absent,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-13, 15-17"
2023-10-04,1255615,2023-10-04_id-1255615.pdf,7,City Council: Approval of Amendment 1 to the Professional Services Agreement with Alta Planning,Approve Consent Calendar,APPROVED,4,0,ROBINSON,WEISS,Absent,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-13, 15-17"
2023-10-04,1255615,2023-10-04_id-1255615.pdf,8,"City Council: Approval of Amendment 1 to the Professional Services Agreement with MKN, in the",Approve Consent Calendar,APPROVED,4,0,ROBINSON,WEISS,Absent,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-13, 15-17"
2023-10-04,1255615,2023-10-04_id-1255615.pdf,9,"City Council: Approval of Amendment 2 to the Professional Services Agreement with GHD, Inc., in",Approve Consent Calendar,APPROVED,4,0,ROBINSON,WEISS,Absent,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-13, 15-17"
2023-10-04,1255615,2023-10-04_id-1255615.pdf,10,HDB: Approval of Amendment 4 to the Percentage Property Lease Agreement between the,Approve Consent Calendar,APPROVED,4,0,ROBINSON,WEISS,Absent,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-13, 15-17"
2023-10-04,1255615,2023-10-04_id-1255615.pdf,11,"City Council: Award of a two-year Professional Services Agreement with MSW Consultants, in the",Approve Consent Calendar,APPROVED,4,0,ROBINSON,WEISS,Absent,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-13, 15-17"
2023-10-04,1255615,2023-10-04_id-1255615.pdf,12,"City Council: Acceptance of $140,000 in grant funds from the County of San Diego Neighborhood",Approve Consent Calendar,APPROVED,4,0,ROBINSON,WEISS,Absent,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-13, 15-17"
2023-10-04,1255615,2023-10-04_id-1255615.pdf,13,City Council: Adoption of a resolution authorizing the City to accept a California Department of,Approve Consent Calendar,APPROVED,4,0,ROBINSON,WEISS,Absent,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-13, 15-17"
2023-10-04,1255615,2023-10-04_id-1255615.pdf,14,"City Council: Acceptance of a donation, in the amount of $200,000, from the North River Farms",Weiss,APPROVED,4,0,WEISS,JOYCE,Absent,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-10-04,1255615,2023-10-04_id-1255615.pdf,15,City Council: Authorization for the City Engineer to execute a Contract Change Order to Rancho,Approve Consent Calendar,APPROVED,4,0,ROBINSON,WEISS,Absent,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-13, 15-17"
2023-10-04,1255615,2023-10-04_id-1255615.pdf,16,City Council: Authorization for the use of remaining bond proceeds from the 2019 Lease Revenue,Approve Consent Calendar,APPROVED,4,0,ROBINSON,WEISS,Absent,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-13, 15-17"
2023-10-04,1255615,2023-10-04_id-1255615.pdf,17,City Council: Approval and adoption of the revised City of Oceanside Salary Schedule retroactively,Approve Consent Calendar,APPROVED,4,0,ROBINSON,WEISS,Absent,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-13, 15-17"
2023-10-04,1255615,2023-10-04_id-1255615.pdf,22,"City Council: Adoption of an Ordinance amending Oceanside City Code Chapter 2, Sections",Keim,APPROVED,4,0,KEIM,WEISS,Absent,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-10-11,1255713,2023-10-11_id-1255713.pdf,1,Planning Commissioner Applicant interviews and Council appointment of one (1) Commissioner to,"Motion to appoint Michael Ogden to term ending April 15, 2025",APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-11-01,1255714,2023-11-01_id-1255714.pdf,4,City Council/Harbor/CDC/OPFA: Approval to waive reading of the text of all ordinances and,Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-14
2023-11-01,1255714,2023-11-01_id-1255714.pdf,5,City Council/Harbor/CDC/OPFA: Acceptance of City Clerk's Action Minutes of the Small Craft Harbor,Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-14
2023-11-01,1255714,2023-11-01_id-1255714.pdf,6,"City Council: Approval of a purchase order to GE Current, in the amount of $79,795, for Lightgrid",Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-14
2023-11-01,1255714,2023-11-01_id-1255714.pdf,7,"City Council: Approval of a purchase order to CDW Government, in the amount of $215,109, for",Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-14
2023-11-01,1255714,2023-11-01_id-1255714.pdf,8,"City Council: Approval of a purchase order to DXP Enterprises, in the amount of $34,588, for spare",Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-14
2023-11-01,1255714,2023-11-01_id-1255714.pdf,9,"City Council: Approval of a purchase order to Xylem Dewatering Solutions, Inc., in the amount of",Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-14
2023-11-01,1255714,2023-11-01_id-1255714.pdf,10,City Council: Approval of the construction changes listed in Contract Change Order Nos. 13 thru 17,Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-14
2023-11-01,1255714,2023-11-01_id-1255714.pdf,11,City Council: Approval of Change Order 6 to the Public Works Agreement with GSE Construction,Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-14
2023-11-01,1255714,2023-11-01_id-1255714.pdf,12,City Council: Approval of Amendment 1 to the Property Use Agreement with North County Lifeline,Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-14
2023-11-01,1255714,2023-11-01_id-1255714.pdf,13,"City Council: Acceptance of $310,000 in grant funds from the State of California Office of Traffic",Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-14
2023-11-01,1255714,2023-11-01_id-1255714.pdf,14,HDB: Adoption of a resolution authorizing the Harbor District Board to accept a California,Approve Consent Calendar,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 4-14
2023-11-01,1255714,2023-11-01_id-1255714.pdf,15,"City Council: Introduction of an ordinance amending Oceanside City Code Chapter 2, Sections",Keim,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-11-01,1255714,2023-11-01_id-1255714.pdf,16,City Council: Introduction of an ordinance to amend Oceanside City Code 2.52 to exempt the,Joyce,APPROVED,5,0,JOYCE,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-11-01,1255714,2023-11-01_id-1255714.pdf,17,City Council: Receipt of a presentation on the proposed storefront cannabis retail license (“Type,Motion to approve staff recommendation for Zoning and Location Criteria,APPROVED,4,1,WEISS,JOYCE,No,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
